"age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","extroversion","neuroticism","agreeableness","conscientiousness","openness"
27,"Female","NL",1,1,1,5,5,5,1,5,5,1,5,1,5,1,1,0.2,1,0.73,0.47,0.47
50,"Male","US",4,4,4,2,4,2,4,2,2,3,4,4,5,3,5,0.8,0.53,0.53,0.73,0.87
28,"Male","US",4,4,5,3,4,2,5,5,5,2,5,4,5,4,5,0.87,0.6,1,0.73,0.93
20,"Female","US",1,4,3,5,4,5,2,1,3,5,4,1,5,4,5,0.53,0.93,0.4,0.67,0.93
37,"Female","IT",4,4,2,2,3,4,5,5,4,3,5,2,5,4,4,0.67,0.6,0.93,0.67,0.87
33,"Female","US",5,4,4,3,3,1,5,3,3,1,4,4,4,3,5,0.87,0.47,0.73,0.6,0.8
16,"Male","US",4,5,5,4,4,3,5,5,5,3,3,3,5,4,5,0.93,0.73,1,0.6,0.93
17,"Male","US",3,3,5,5,5,5,4,4,4,2,3,5,5,3,5,0.73,1,0.8,0.67,0.87
17,"Male","US",2,2,3,2,2,2,2,3,3,3,4,3,5,4,3,0.47,0.4,0.53,0.67,0.8
23,"Female","US",2,4,4,3,4,2,5,5,5,4,3,2,5,5,5,0.67,0.6,1,0.6,1
17,"Male","US",1,4,5,3,5,2,4,5,3,3,5,4,3,4,3,0.67,0.67,0.8,0.8,0.67
21,"Female","US",2,4,4,3,4,3,5,4,4,5,5,5,3,4,4,0.67,0.67,0.87,1,0.73
17,"Male","US",2,3,3,1,2,2,4,4,4,3,4,3,3,4,4,0.53,0.33,0.8,0.67,0.73
17,"Female","US",4,4,4,3,4,3,4,4,3,3,5,3,4,4,5,0.8,0.67,0.73,0.73,0.87
49,"Male","US",1,4,3,3,3,2,2,4,3,4,5,5,3,4,3,0.53,0.53,0.6,0.93,0.67
22,"Female","BD",1,3,4,2,4,2,4,5,3,2,2,2,3,4,2,0.53,0.53,0.8,0.4,0.6
15,"Male","US",5,3,5,3,3,2,3,2,3,1,3,2,3,3,2,0.87,0.53,0.53,0.4,0.53
17,"Male","US",3,3,3,3,4,4,3,3,3,2,5,5,5,5,5,0.6,0.73,0.6,0.8,1
16,"Female","US",2,5,4,5,5,5,2,4,4,2,5,5,5,3,5,0.73,1,0.67,0.8,0.87
16,"Female","US",3,3,2,2,2,4,2,3,3,4,4,4,3,4,3,0.53,0.53,0.53,0.8,0.67
1992,"Female","IR",3,4,4,4,3,2,4,5,4,3,4,2,5,3,5,0.73,0.6,0.87,0.6,0.87
17,"Female","US",2,2,4,5,5,5,5,4,4,4,5,5,1,4,2,0.53,1,0.87,0.93,0.47
17,"Male","US",4,5,5,2,4,4,4,4,4,2,2,3,5,3,5,0.93,0.67,0.8,0.47,0.87
16,"Male","US",1,5,5,1,1,1,5,3,4,5,5,5,3,4,5,0.73,0.2,0.8,1,0.8
17,"Female","US",1,1,1,3,5,3,1,1,4,4,5,5,5,4,4,0.2,0.73,0.4,0.93,0.87
20,"Female","US",3,4,5,3,4,2,5,4,4,3,5,1,5,3,4,0.8,0.6,0.87,0.6,0.8
16,"Female","US",1,3,3,4,3,3,3,3,3,4,5,2,5,4,5,0.47,0.67,0.6,0.73,0.93
16,"Female","US",5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,1,0.8,0.93,1,1
16,"Female","US",3,3,3,4,3,3,4,5,3,4,4,4,5,4,5,0.6,0.67,0.8,0.8,0.93
16,"Female","US",3,3,1,5,5,5,2,4,5,4,5,4,5,4,4,0.47,1,0.73,0.87,0.87
16,"Male","US",5,4,5,1,2,1,4,2,4,4,4,4,4,5,5,0.93,0.27,0.67,0.8,0.93
17,"Male","US",5,5,5,1,1,1,5,5,5,4,5,4,5,5,5,1,0.2,1,0.87,1
17,"Female","US",4,5,5,4,5,4,4,5,4,2,5,2,4,4,4,0.93,0.87,0.87,0.6,0.8
16,"Female","US",2,3,5,5,5,1,5,5,5,3,5,1,5,3,5,0.67,0.73,1,0.6,0.87
17,"Female","US",4,4,5,5,5,5,4,4,3,5,4,5,2,4,4,0.87,1,0.73,0.93,0.67
16,"Female","US",4,4,4,4,5,4,4,2,4,3,5,4,3,4,4,0.8,0.87,0.67,0.8,0.73
14,"Female","PK",3,4,5,5,2,1,5,4,1,3,1,1,4,1,3,0.8,0.53,0.67,0.33,0.53
78,"Male","US",3,2,5,2,3,2,5,2,4,3,4,3,3,4,3,0.67,0.47,0.73,0.67,0.67
42,"Female","US",2,4,4,2,4,1,4,5,4,4,5,5,4,4,4,0.67,0.47,0.87,0.93,0.8
27,"Male","US",3,4,2,5,4,3,4,3,4,4,5,3,5,5,4,0.6,0.8,0.73,0.8,0.93
17,"Male","US",2,4,2,2,1,1,4,4,3,4,3,5,3,5,3,0.53,0.27,0.73,0.8,0.73
38,"Male","US",3,4,4,5,5,3,4,5,5,4,4,4,4,5,5,0.73,0.87,0.93,0.8,0.93
17,"Female","US",3,4,4,3,3,2,5,3,3,3,3,2,4,3,4,0.73,0.53,0.73,0.53,0.73
25,"Female","US",4,5,4,3,3,1,5,5,4,3,2,3,5,5,5,0.87,0.47,0.93,0.53,1
45,"Female","US",1,4,4,4,4,1,3,5,5,5,5,5,4,5,5,0.6,0.6,0.87,1,0.93
32,"Female","GB",3,4,5,2,4,2,4,4,5,4,5,4,5,5,5,0.8,0.53,0.87,0.87,1
15,"Female","US",3,3,4,5,5,2,3,5,5,3,3,4,4,3,4,0.67,0.8,0.87,0.67,0.73
16,"Female","US",3,5,4,5,5,2,5,4,3,4,5,4,5,2,4,0.8,0.8,0.8,0.87,0.73
17,"Male","US",3,2,4,4,4,3,3,3,3,4,2,1,3,3,3,0.6,0.73,0.6,0.47,0.6
17,"Female","US",4,5,5,3,3,2,5,4,4,4,5,5,5,5,4,0.93,0.53,0.87,0.93,0.93
17,"Male","US",3,4,4,4,4,4,3,4,4,3,4,3,4,4,4,0.73,0.8,0.73,0.67,0.8
17,"Female","US",5,4,4,5,5,5,3,3,3,3,3,4,3,3,3,0.87,1,0.6,0.67,0.6
16,"Male","US",1,2,2,5,4,4,2,4,3,2,3,2,4,3,3,0.33,0.87,0.6,0.47,0.67
17,"Male","US",4,5,4,2,2,1,5,5,3,2,5,3,4,5,4,0.87,0.33,0.87,0.67,0.87
16,"Male","US",2,2,3,1,2,1,3,5,5,3,5,3,5,5,5,0.47,0.27,0.87,0.73,1
16,"Female","US",1,4,3,3,3,1,3,3,3,4,3,3,4,3,3,0.53,0.47,0.6,0.67,0.67
17,"Male","US",1,2,1,1,4,2,2,2,2,2,4,2,5,4,2,0.27,0.47,0.4,0.53,0.73
15,"Female","US",3,4,4,3,4,2,5,5,3,5,3,3,5,3,4,0.73,0.6,0.87,0.73,0.8
15,"Male","US",2,3,1,4,4,3,3,5,2,3,3,2,2,4,2,0.4,0.73,0.67,0.53,0.53
17,"Female","US",5,5,5,5,5,5,3,3,3,5,5,3,3,4,3,1,1,0.6,0.87,0.67
20,"Male","US",2,3,2,5,5,5,5,4,3,2,5,2,5,3,4,0.47,1,0.8,0.6,0.8
59,"Male","US",1,1,2,4,4,5,3,5,3,5,3,4,3,4,3,0.27,0.87,0.73,0.8,0.67
17,"Male","US",3,2,4,4,4,4,4,4,5,5,4,4,4,5,4,0.6,0.8,0.87,0.87,0.87
16,"Female","US",3,5,4,4,5,3,4,4,3,5,5,5,5,5,5,0.8,0.8,0.73,1,1
30,"Male","US",1,3,3,2,3,1,5,3,3,3,5,1,4,5,5,0.47,0.4,0.73,0.6,0.93
39,"Female","US",4,4,5,2,2,2,5,5,5,4,5,5,5,4,3,0.87,0.4,1,0.93,0.8
41,"Female","US",4,5,5,3,2,2,5,5,5,3,4,4,4,5,5,0.93,0.47,1,0.73,0.93
16,"Female","IE",3,2,3,4,4,2,5,4,3,4,5,4,5,5,4,0.53,0.67,0.8,0.87,0.93
28,"Female","US",3,4,4,4,5,4,4,4,4,4,4,3,4,4,4,0.73,0.87,0.8,0.73,0.8
20,"Male","US",2,4,1,3,3,2,4,4,4,4,5,2,4,5,4,0.47,0.53,0.8,0.73,0.87
16,"Female","US",2,4,3,3,4,2,3,4,3,3,3,3,3,4,3,0.6,0.6,0.67,0.6,0.67
18,"Female","US",4,5,4,4,4,2,4,3,4,4,5,5,2,5,4,0.87,0.67,0.73,0.93,0.73
52,"Female","US",4,4,3,3,4,2,4,4,4,2,4,4,4,2,3,0.73,0.6,0.8,0.67,0.6
24,"Female","US",3,5,5,2,3,1,5,5,5,2,4,5,4,5,5,0.87,0.4,1,0.73,0.93
22,"Female","PH",4,5,5,5,5,5,4,5,3,4,3,5,5,5,4,0.93,1,0.8,0.8,0.93
17,"Male","GB",3,4,4,3,3,3,5,4,4,3,4,3,4,4,4,0.73,0.6,0.87,0.67,0.8
30,"Female","FR",5,5,5,5,5,5,5,5,5,3,4,4,3,4,5,1,1,1,0.73,0.8
15,"Female","US",3,4,4,4,4,2,5,4,4,3,5,3,5,4,5,0.73,0.67,0.87,0.73,0.93
17,"Female","US",3,4,5,3,3,2,4,4,3,4,5,3,5,4,4,0.8,0.53,0.73,0.8,0.87
15,"Male","US",2,3,3,5,5,4,3,4,4,3,2,4,4,2,4,0.53,0.93,0.73,0.6,0.67
20,"Female","AL",1,3,3,2,4,3,3,5,5,3,5,5,4,3,3,0.47,0.6,0.87,0.87,0.67
19,"Female","US",2,4,2,3,4,3,4,5,4,5,5,5,4,4,5,0.53,0.67,0.87,1,0.87
24,"Male","DK",3,2,4,5,5,5,4,4,3,1,4,1,5,3,5,0.6,1,0.73,0.4,0.87
52,"Female","US",1,1,1,4,4,2,2,2,3,5,5,4,5,4,5,0.2,0.67,0.47,0.93,0.93
45,"Female","GB",5,5,5,1,2,1,5,5,5,4,4,3,3,4,5,1,0.27,1,0.73,0.8
16,"Male","US",2,5,2,3,5,2,4,4,4,3,4,2,4,3,3,0.6,0.67,0.8,0.6,0.67
16,"Male","US",1,3,3,4,4,2,4,3,3,4,4,4,2,5,4,0.47,0.67,0.67,0.8,0.73
21,"Male","US",3,5,5,3,4,2,5,3,3,4,3,3,4,5,5,0.87,0.6,0.73,0.67,0.93
30,"Female","IE",1,3,3,3,4,3,4,4,4,3,3,2,4,4,3,0.47,0.67,0.8,0.53,0.73
29,"Female","US",1,1,2,5,3,4,2,2,1,3,3,3,2,4,3,0.27,0.8,0.33,0.6,0.6
21,"Female","IT",2,2,3,4,4,2,3,4,3,1,5,4,3,3,3,0.47,0.67,0.67,0.67,0.6
13,"Female","US",2,1,1,3,3,1,3,2,4,4,5,2,5,5,5,0.27,0.47,0.6,0.73,1
29,"Male","US",3,4,3,2,2,1,4,4,4,5,4,3,5,4,4,0.67,0.33,0.8,0.8,0.87
13,"Female","US",4,3,5,3,2,2,3,2,3,2,2,3,5,3,4,0.8,0.47,0.53,0.47,0.8
34,"Male","US",3,5,3,1,2,2,4,4,4,4,4,4,4,5,4,0.73,0.33,0.8,0.8,0.87
15,"Female","US",2,2,3,2,4,3,4,3,3,4,5,4,3,5,5,0.47,0.6,0.67,0.87,0.87
17,"Male","GB",1,3,3,2,3,3,4,2,3,4,4,3,5,4,4,0.47,0.53,0.6,0.73,0.87
20,"Female","US",1,2,2,5,5,5,3,4,4,4,3,5,5,5,5,0.33,1,0.73,0.8,1
35,"Female","US",2,4,3,2,2,2,4,4,4,4,4,3,5,5,4,0.6,0.4,0.8,0.73,0.93
15,"Female","GB",2,3,1,3,3,4,3,5,3,3,3,3,2,3,5,0.4,0.67,0.73,0.6,0.67
18,"Female","US",1,1,1,4,5,5,3,5,3,5,5,5,5,5,5,0.2,0.93,0.73,1,1
58,"Male","GB",2,4,4,1,4,3,4,3,4,4,3,3,4,5,4,0.67,0.53,0.73,0.67,0.87
20,"Female","FR",2,2,2,4,5,4,3,3,2,3,3,3,5,5,4,0.4,0.87,0.53,0.6,0.93
14,"Female","US",3,4,5,3,3,2,5,4,5,4,4,4,3,5,5,0.8,0.53,0.93,0.8,0.87
21,"Female","US",5,4,5,2,1,2,4,4,5,3,3,3,4,4,4,0.93,0.33,0.87,0.6,0.8
18,"Male","IN",1,1,4,3,3,1,5,5,5,1,5,5,5,5,5,0.4,0.47,1,0.73,1
55,"Female","US",3,5,5,4,4,2,5,5,5,4,4,2,5,5,4,0.87,0.67,1,0.67,0.93
27,"Female","AU",2,2,4,2,4,2,4,4,2,2,5,4,4,5,5,0.53,0.53,0.67,0.73,0.93
25,"Male","IN",4,2,2,2,3,2,2,2,4,4,5,2,5,5,5,0.53,0.47,0.53,0.73,1
16,"Female","US",2,4,4,3,5,3,4,5,3,5,4,5,5,4,4,0.67,0.73,0.8,0.93,0.87
38,"Male","ZA",2,5,4,1,4,5,5,5,5,2,3,2,3,5,2,0.73,0.67,1,0.47,0.67
20,"Other","US",1,2,2,3,5,3,3,5,3,5,4,4,5,3,5,0.33,0.73,0.73,0.87,0.87
18,"Female","US",3,3,3,4,5,4,3,4,3,4,5,4,5,4,3,0.6,0.87,0.67,0.87,0.8
70,"Male","AU",2,4,5,2,4,2,5,3,4,4,5,4,2,4,4,0.73,0.53,0.8,0.87,0.67
22,"Female","US",4,5,5,2,4,1,4,4,4,2,4,2,4,3,4,0.93,0.47,0.8,0.53,0.73
18,"Female","GB",2,3,4,5,5,3,5,5,4,3,4,4,5,3,3,0.6,0.87,0.93,0.73,0.73
17,"Male","GB",4,3,4,1,5,1,5,5,4,5,5,1,5,5,5,0.73,0.47,0.93,0.73,1
43,"Female","AU",4,5,5,3,4,3,3,4,5,2,3,3,5,4,4,0.93,0.67,0.8,0.53,0.87
42,"Female","US",1,2,3,5,5,5,2,5,4,3,4,3,4,5,3,0.4,1,0.73,0.67,0.8
35,"Female","US",3,4,5,2,3,2,4,5,5,3,5,4,4,4,5,0.8,0.47,0.93,0.8,0.87
19,"Male","US",3,4,3,3,4,4,2,4,3,4,4,4,2,5,3,0.67,0.73,0.6,0.8,0.67
22,"Female","US",5,5,5,3,4,1,5,4,5,4,4,4,4,5,5,1,0.53,0.93,0.8,0.93
21,"Female","US",1,4,2,5,5,4,5,2,2,4,2,5,4,4,4,0.47,0.93,0.6,0.73,0.8
25,"Female","US",1,4,4,5,5,4,4,4,3,4,4,4,5,4,2,0.6,0.93,0.73,0.8,0.73
21,"Female","US",4,3,3,4,5,3,3,5,4,3,4,5,5,4,5,0.67,0.8,0.8,0.8,0.93
31,"Female","IT",4,5,5,2,3,3,5,4,5,3,4,1,5,5,5,0.93,0.53,0.93,0.53,1
53,"Female","US",2,5,4,3,2,2,5,4,5,3,2,2,3,5,5,0.73,0.47,0.93,0.47,0.87
26,"Female","IT",1,3,1,3,3,4,3,3,4,4,4,3,3,4,2,0.33,0.67,0.67,0.73,0.6
38,"Male","GB",2,4,3,1,1,1,4,2,3,3,5,2,5,5,5,0.6,0.2,0.6,0.67,1
23,"Male","US",2,2,3,1,1,1,4,2,4,3,5,1,4,5,5,0.47,0.2,0.67,0.6,0.93
18,"Male","BR",2,2,2,3,4,2,3,3,1,3,4,4,4,4,2,0.4,0.6,0.47,0.73,0.67
20,"Male","BR",3,5,5,4,4,3,4,3,4,3,3,5,5,4,5,0.87,0.73,0.73,0.73,0.93
19,"Female","IT",1,1,1,4,4,1,2,3,2,3,3,5,5,4,3,0.2,0.6,0.47,0.73,0.8
31,"Male","US",4,5,4,1,2,1,4,3,4,5,4,3,3,5,4,0.87,0.27,0.73,0.8,0.8
19,"Female","US",5,5,5,3,5,2,5,5,4,4,5,4,5,5,5,1,0.67,0.93,0.87,1
16,"Female","GB",2,2,1,4,4,4,4,3,3,2,4,2,5,2,4,0.33,0.8,0.67,0.53,0.73
23,"Male","AE",5,3,5,5,5,5,3,5,5,3,5,5,5,3,3,0.87,1,0.87,0.87,0.73
22,"Female","US",1,2,2,4,5,2,3,3,3,4,5,4,4,3,3,0.33,0.73,0.6,0.87,0.67
16,"Male","GB",2,2,2,4,4,4,2,5,5,3,2,2,5,3,2,0.4,0.8,0.8,0.47,0.67
23,"Male","IN",4,4,4,3,4,3,3,4,4,3,5,2,5,4,5,0.8,0.67,0.73,0.67,0.93
17,"Male","GB",1,2,3,4,5,1,3,2,1,3,4,2,5,5,5,0.4,0.67,0.4,0.6,1
28,"Female","CA",4,4,4,2,3,1,4,1,4,3,4,3,4,4,5,0.8,0.4,0.6,0.67,0.87
20,"Female","DK",2,3,3,2,4,2,4,4,2,4,4,3,5,5,5,0.53,0.53,0.67,0.73,1
20,"Female","NO",2,2,3,4,3,5,4,2,2,3,1,2,5,5,5,0.47,0.8,0.53,0.4,1
18,"Male","US",3,3,4,1,4,2,3,2,4,5,5,5,4,4,3,0.67,0.47,0.6,1,0.73
21,"Female","US",3,2,2,5,5,3,3,5,2,3,5,5,5,5,5,0.47,0.87,0.67,0.87,1
20,"Male","US",4,4,4,3,4,2,4,4,3,4,5,3,4,5,3,0.8,0.6,0.73,0.8,0.8
17,"Female","US",3,4,5,4,5,2,5,5,4,4,3,5,2,4,3,0.8,0.73,0.93,0.8,0.6
20,"Male","IE",4,4,5,4,4,2,4,2,4,1,2,2,5,2,5,0.87,0.67,0.67,0.33,0.8
43,"Male","US",1,4,5,1,2,1,4,3,2,1,2,1,5,5,5,0.67,0.27,0.6,0.27,1
16,"Male","CA",1,1,1,5,5,2,2,5,3,3,1,5,1,5,1,0.2,0.8,0.67,0.6,0.47
45,"Male","US",3,4,5,4,1,2,4,4,3,2,5,3,4,3,5,0.8,0.47,0.73,0.67,0.8
27,"Female","US",3,5,4,4,3,3,4,5,5,3,4,2,2,4,4,0.8,0.67,0.93,0.6,0.67
22,"Female","US",2,3,3,3,2,3,3,5,5,3,1,5,5,3,5,0.53,0.53,0.87,0.6,0.87
58,"Female","US",1,2,2,3,4,1,5,4,3,5,5,4,3,5,4,0.33,0.53,0.8,0.93,0.8
13,"Female","US",2,5,3,3,4,1,5,5,3,4,4,3,5,3,5,0.67,0.53,0.87,0.73,0.87
32,"Female","US",2,3,2,5,4,4,4,4,2,2,2,2,4,5,4,0.47,0.87,0.67,0.4,0.87
25,"Female","PT",3,4,4,4,4,2,5,4,4,3,3,3,4,4,4,0.73,0.67,0.87,0.6,0.8
32,"Female","US",2,5,5,1,3,3,5,5,4,2,5,1,5,5,4,0.8,0.47,0.93,0.53,0.93
15,"Female","US",4,4,5,3,3,2,3,4,4,3,3,3,3,4,3,0.87,0.53,0.73,0.6,0.67
17,"Female","US",1,2,1,2,5,2,5,4,2,2,3,3,5,4,5,0.27,0.6,0.73,0.53,0.93
29,"Female","US",5,3,3,2,3,2,4,3,3,4,5,5,4,3,5,0.73,0.47,0.67,0.93,0.8
23,"Male","US",3,2,1,2,5,4,5,5,5,2,4,2,5,5,3,0.4,0.73,1,0.53,0.87
20,"Female","SE",4,3,4,4,4,4,3,3,4,3,4,3,5,4,5,0.73,0.8,0.67,0.67,0.93
17,"Female","US",4,4,5,4,4,3,5,4,3,5,3,5,2,4,4,0.87,0.73,0.8,0.87,0.67
20,"Female","US",1,2,2,4,5,2,5,5,3,4,2,4,3,3,2,0.33,0.73,0.87,0.67,0.53
60,"Female","US",1,5,5,2,4,3,3,3,5,4,5,4,3,3,3,0.73,0.6,0.73,0.87,0.6
17,"Female","US",3,2,2,4,5,2,5,4,4,4,4,4,5,4,4,0.47,0.73,0.87,0.8,0.87
33,"Female","US",3,4,5,3,3,4,4,3,3,3,4,2,2,4,5,0.8,0.67,0.67,0.6,0.73
17,"Female","US",3,5,5,5,5,3,4,5,4,5,5,3,5,5,5,0.87,0.87,0.87,0.87,1
16,"Female","US",3,4,5,5,5,4,4,4,3,2,3,4,5,4,5,0.8,0.93,0.73,0.6,0.93
18,"Male","US",2,3,2,4,4,4,4,4,3,3,2,2,5,3,4,0.47,0.8,0.73,0.47,0.8
21,"Male","US",1,5,1,4,3,4,5,5,3,2,1,1,5,5,5,0.47,0.73,0.87,0.27,1
22,"Male","BR",2,3,4,4,4,4,4,4,3,3,4,3,4,4,4,0.6,0.8,0.73,0.67,0.8
18,"Male","US",3,5,3,3,5,4,5,5,5,4,5,5,5,4,4,0.73,0.8,1,0.93,0.87
39,"Female","US",1,4,5,2,4,1,4,4,4,3,5,4,4,4,4,0.67,0.47,0.8,0.8,0.8
14,"Female","AU",3,3,5,5,5,2,5,5,5,4,3,1,3,4,5,0.73,0.8,1,0.53,0.8
16,"Female","US",5,4,5,4,4,3,5,5,5,1,5,2,5,4,5,0.93,0.73,1,0.53,0.93
39,"Female","US",2,2,3,5,5,5,5,5,4,4,3,4,5,4,5,0.47,1,0.93,0.73,0.93
40,"Female","US",2,4,4,2,4,2,5,5,4,3,4,4,2,4,4,0.67,0.53,0.93,0.73,0.67
23,"Female","US",1,3,4,2,1,1,2,4,5,4,4,5,5,4,4,0.53,0.27,0.73,0.87,0.87
51,"Female","US",1,1,1,5,5,5,2,1,1,5,5,5,2,4,3,0.2,1,0.27,1,0.6
36,"Male","US",2,3,3,3,4,3,3,5,4,4,5,4,5,4,5,0.53,0.67,0.8,0.87,0.93
26,"Other","US",3,5,5,1,2,1,5,5,5,5,4,2,4,5,5,0.87,0.27,1,0.73,0.93
15,"Male","US",1,4,1,3,4,3,3,3,3,2,3,2,5,2,4,0.4,0.67,0.6,0.47,0.73
17,"Male","US",3,5,5,4,5,1,4,5,3,3,5,1,4,4,4,0.87,0.67,0.8,0.6,0.8
18,"Female","US",1,1,2,4,5,4,3,2,1,5,4,5,3,4,3,0.27,0.87,0.4,0.93,0.67
34,"Female","NZ",1,1,1,5,5,5,5,5,5,1,5,5,5,3,4,0.2,1,1,0.73,0.8
25,"Female","US",2,5,5,2,4,1,4,3,3,4,4,4,2,4,3,0.8,0.47,0.67,0.8,0.6
16,"Female","US",3,4,4,4,4,4,4,3,4,4,5,2,5,3,4,0.73,0.8,0.73,0.73,0.8
34,"Female","MX",4,5,5,2,2,2,5,5,5,3,5,3,5,5,5,0.93,0.4,1,0.73,1
19,"Female","US",2,5,4,3,4,2,5,5,2,4,5,4,2,4,4,0.73,0.6,0.8,0.87,0.67
44,"Female","US",2,2,2,5,5,4,4,4,3,3,5,4,5,4,5,0.4,0.93,0.73,0.8,0.93
24,"Female","CA",1,1,1,3,5,4,3,5,5,3,5,4,5,4,5,0.2,0.8,0.87,0.8,0.93
23,"Male","IN",4,5,5,1,4,1,2,3,3,4,4,5,4,4,2,0.93,0.4,0.53,0.87,0.67
26,"Male","US",4,4,4,3,3,3,4,5,5,3,5,3,4,4,5,0.8,0.6,0.93,0.73,0.87
26,"Female","US",4,5,5,1,4,2,5,5,4,4,5,5,5,4,5,0.93,0.47,0.93,0.93,0.93
19,"Female","CA",3,4,4,3,4,3,5,4,4,3,4,2,4,4,4,0.73,0.67,0.87,0.6,0.8
34,"Female","US",2,2,5,4,3,2,4,3,4,3,5,1,5,5,5,0.6,0.6,0.73,0.6,1
63,"Female","US",2,5,4,2,5,3,5,5,4,4,5,1,5,5,4,0.73,0.67,0.93,0.67,0.93
19,"Female","US",2,4,5,5,5,5,5,4,4,1,5,3,5,5,5,0.73,1,0.87,0.6,1
19,"Female","US",5,5,4,3,4,3,5,4,4,4,5,4,5,5,4,0.93,0.67,0.87,0.87,0.93
19,"Female","US",1,1,1,2,2,2,1,2,3,5,5,5,5,5,5,0.2,0.4,0.4,1,1
23,"Male","IN",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1
19,"Male","US",2,3,4,4,4,2,3,2,3,5,5,3,3,4,4,0.6,0.67,0.53,0.87,0.73
16,"Male","US",1,1,3,4,5,2,2,4,5,3,4,5,4,4,4,0.33,0.73,0.73,0.8,0.8
21,"Female","US",1,2,1,4,4,3,3,3,3,4,4,4,4,4,5,0.27,0.73,0.6,0.8,0.87
16,"Female","MX",4,4,3,3,4,2,4,3,3,4,4,3,5,4,5,0.73,0.6,0.67,0.73,0.93
22,"Male","IN",2,4,4,4,4,3,5,5,2,3,5,2,4,3,2,0.67,0.73,0.8,0.67,0.6
19,"Female","AU",4,3,3,2,2,2,2,5,3,2,4,2,5,5,5,0.67,0.4,0.67,0.53,1
19,"Male","PH",1,3,1,1,4,3,3,4,3,2,4,4,5,5,4,0.33,0.53,0.67,0.67,0.93
22,"Female","SG",3,4,3,5,5,5,4,5,3,3,5,4,4,4,3,0.67,1,0.8,0.8,0.73
37,"Male","IN",1,4,4,3,5,5,5,5,5,3,5,4,2,4,4,0.6,0.87,1,0.8,0.67
24,"Female","US",1,1,2,4,5,5,5,5,1,4,4,1,5,4,5,0.27,0.93,0.73,0.6,0.93
18,"Female","US",4,4,4,5,5,4,5,5,4,2,4,3,5,4,5,0.8,0.93,0.93,0.6,0.93
15,"Female","SG",2,2,1,4,4,5,5,5,4,2,1,1,4,3,3,0.33,0.87,0.93,0.27,0.67
27,"Female","US",3,4,4,1,5,1,4,5,4,3,5,2,4,3,4,0.73,0.47,0.87,0.67,0.73
60,"Male","IN",4,4,4,1,3,2,4,4,4,5,4,4,5,5,4,0.8,0.4,0.8,0.87,0.93
19,"Female","US",2,3,4,3,4,2,5,5,5,3,4,4,4,5,4,0.6,0.6,1,0.73,0.87
34,"Male","PH",4,5,5,4,5,5,5,5,2,2,2,2,3,5,5,0.93,0.93,0.8,0.4,0.87
19,"Female","US",1,5,3,4,5,3,4,3,3,4,5,1,3,5,4,0.6,0.8,0.67,0.67,0.8
28,"Male","IN",1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.73,1,1,1,1
23,"Female","JO",2,3,4,4,4,3,2,2,4,2,5,3,2,4,3,0.6,0.73,0.53,0.67,0.6
31,"Female","US",2,2,3,5,5,5,3,3,3,4,2,3,4,5,5,0.47,1,0.6,0.6,0.93
31,"Female","US",1,2,3,5,5,5,3,3,3,4,2,3,4,5,5,0.4,1,0.6,0.6,0.93
35,"Female","US",3,5,5,4,4,4,4,5,4,2,3,1,5,4,4,0.87,0.8,0.87,0.4,0.87
14,"Female","NZ",1,1,2,5,5,5,2,5,3,3,4,3,5,3,4,0.27,1,0.67,0.67,0.8
31,"Female","US",1,2,2,5,5,5,3,3,3,4,3,3,5,5,5,0.33,1,0.6,0.67,1
24,"Male","MY",2,2,2,5,5,2,4,5,5,4,5,4,4,5,5,0.4,0.8,0.93,0.87,0.93
20,"Female","AU",2,4,5,3,4,3,4,4,4,4,4,4,3,4,3,0.73,0.67,0.8,0.8,0.67
42,"Female","RS",4,5,5,2,4,3,5,5,5,4,5,5,5,5,4,0.93,0.6,1,0.93,0.93
42,"Female","ZA",1,1,1,5,5,5,2,3,2,1,4,2,4,4,5,0.2,1,0.47,0.47,0.87
17,"Female","EE",3,5,4,3,3,3,5,5,4,4,4,2,5,5,5,0.8,0.6,0.93,0.67,1
29,"Male","IN",3,3,4,4,3,4,3,5,4,2,2,4,3,3,4,0.67,0.73,0.8,0.53,0.67
26,"Female","US",5,4,5,5,5,4,3,3,4,4,5,3,5,4,5,0.93,0.93,0.67,0.8,0.93
23,"Male","US",1,3,1,2,3,1,3,4,3,3,4,1,5,5,5,0.33,0.4,0.67,0.53,1
26,"Female","US",3,4,3,3,5,1,5,5,4,4,5,5,5,4,5,0.67,0.6,0.93,0.93,0.93
20,"Female","AU",4,5,5,3,4,1,5,5,4,1,5,5,3,4,4,0.93,0.53,0.93,0.73,0.73
37,"Male","US",1,1,1,1,1,5,5,5,5,5,5,1,5,5,5,0.2,0.47,1,0.73,1
14,"Female","GB",1,1,3,5,5,5,5,5,5,1,4,2,5,1,4,0.33,1,1,0.47,0.67
20,"Female","US",3,4,4,4,4,3,4,5,5,4,5,4,5,5,4,0.73,0.73,0.93,0.87,0.93
18,"Female","SE",3,1,3,3,3,2,4,5,3,4,4,3,3,5,4,0.47,0.53,0.8,0.73,0.8
